freelinksnetwork	0,3,5.7434954913560395e-05,0.00020729684908789387
freeonline	0,1,5.7434954913560395e-05,0.00010364842454394693
freepicklotto	0,1,5.7434954913560395e-05,0.00010364842454394693
freese	1,0,0.00011486990982712079,5.182421227197347e-05
freeze	3,0,0.00022973981965424158,5.182421227197347e-05
frequently	0,1,5.7434954913560395e-05,0.00010364842454394693
frevert	1,0,0.00011486990982712079,5.182421227197347e-05
friday	2,3,0.00017230486474068118,0.00020729684908789387
friend	0,1,5.7434954913560395e-05,0.00010364842454394693
friends	0,1,5.7434954913560395e-05,0.00010364842454394693
frightened	0,1,5.7434954913560395e-05,0.00010364842454394693
frightrob	0,1,5.7434954913560395e-05,0.00010364842454394693
from	51,58,0.0029866176555051406,0.0030576285240464345
front	3,0,0.00022973981965424158,5.182421227197347e-05
fronts	1,0,0.00011486990982712079,5.182421227197347e-05
frqee	0,1,5.7434954913560395e-05,0.00010364842454394693
fruit	0,1,5.7434954913560395e-05,0.00010364842454394693
frusco	2,0,0.00017230486474068118,5.182421227197347e-05
frustration	1,0,0.00011486990982712079,5.182421227197347e-05
ft	0,2,5.7434954913560395e-05,0.0001554726368159204
ftp	1,0,0.00011486990982712079,5.182421227197347e-05
fuel	0,1,5.7434954913560395e-05,0.00010364842454394693
fulfill	1,0,0.00011486990982712079,5.182421227197347e-05
full	1,25,0.00011486990982712079,0.00134742951907131
fully	0,3,5.7434954913560395e-05,0.00020729684908789387
fun	3,2,0.00022973981965424158,0.0001554726368159204
function	4,0,0.00028717477456780195,5.182421227197347e-05
functionality	4,0,0.00028717477456780195,5.182421227197347e-05
functions	4,0,0.00028717477456780195,5.182421227197347e-05
fund	1,0,0.00011486990982712079,5.182421227197347e-05
fundamental	2,0,0.00017230486474068118,5.182421227197347e-05
funded	1,0,0.00011486990982712079,5.182421227197347e-05
funding	1,0,0.00011486990982712079,5.182421227197347e-05
fuohqjlsjcqp	0,1,5.7434954913560395e-05,0.00010364842454394693
further	7,2,0.00045947963930848316,0.0001554726368159204
future	4,7,0.00028717477456780195,0.00041459369817578774
fw	0,2,5.7434954913560395e-05,0.0001554726368159204
fyi	6,0,0.00040204468439492273,5.182421227197347e-05
fyl	2,0,0.00017230486474068118,5.182421227197347e-05
g	23,6,0.0013784389179254495,0.00036276948590381424
gaining	1,0,0.00011486990982712079,5.182421227197347e-05
game	4,0,0.00028717477456780195,5.182421227197347e-05
gary	7,0,0.00045947963930848316,5.182421227197347e-05
gas	36,0,0.0021250933318017347,5.182421227197347e-05
gb	0,1,5.7434954913560395e-05,0.00010364842454394693
gee	1,0,0.00011486990982712079,5.182421227197347e-05
gemstone	0,1,5.7434954913560395e-05,0.00010364842454394693
general	1,3,0.00011486990982712079,0.00020729684908789387
generalist	1,0,0.00011486990982712079,5.182421227197347e-05
generalities	0,1,5.7434954913560395e-05,0.00010364842454394693
generalize	0,1,5.7434954913560395e-05,0.00010364842454394693
generalizing	0,1,5.7434954913560395e-05,0.00010364842454394693
generate	0,1,5.7434954913560395e-05,0.00010364842454394693
generating	2,0,0.00017230486474068118,5.182421227197347e-05
generation	5,0,0.00034460972948136237,5.182421227197347e-05
generators	1,0,0.00011486990982712079,5.182421227197347e-05
generic	0,2,5.7434954913560395e-05,0.0001554726368159204
genuine	0,2,5.7434954913560395e-05,0.0001554726368159204
geoffrey	0,1,5.7434954913560395e-05,0.00010364842454394693
geographic	3,0,0.00022973981965424158,5.182421227197347e-05
geomatics	0,1,5.7434954913560395e-05,0.00010364842454394693
george	9,0,0.0005743495491356039,5.182421227197347e-05
georgel	0,1,5.7434954913560395e-05,0.00010364842454394693
georgia	0,1,5.7434954913560395e-05,0.00010364842454394693
gerry	2,0,0.00017230486474068118,5.182421227197347e-05
ges	0,1,5.7434954913560395e-05,0.00010364842454394693
get	22,32,0.001321003963011889,0.0017101990049751244
gets	0,2,5.7434954913560395e-05,0.0001554726368159204
getterscan	0,1,5.7434954913560395e-05,0.00010364842454394693
getthe	0,1,5.7434954913560395e-05,0.00010364842454394693
getting	0,6,5.7434954913560395e-05,0.00036276948590381424
getyour	0,1,5.7434954913560395e-05,0.00010364842454394693
ghana	0,2,5.7434954913560395e-05,0.0001554726368159204
ghz	0,1,5.7434954913560395e-05,0.00010364842454394693
gibner	8,0,0.0005169145942220436,5.182421227197347e-05
gibson	1,0,0.00011486990982712079,5.182421227197347e-05
gift	4,5,0.00028717477456780195,0.0003109452736318408
gifts	2,0,0.00017230486474068118,5.182421227197347e-05
gigabyte	0,1,5.7434954913560395e-05,0.00010364842454394693
gilbert	1,0,0.00011486990982712079,5.182421227197347e-05
gilchrist	1,0,0.00011486990982712079,5.182421227197347e-05
ginsu	0,1,5.7434954913560395e-05,0.00010364842454394693
girl	0,4,5.7434954913560395e-05,0.00025912106135986734
gis	2,0,0.00017230486474068118,5.182421227197347e-05
gist	2,0,0.00017230486474068118,5.182421227197347e-05
give	5,10,0.00034460972948136237,0.0005700663349917081
glad	1,0,0.00011486990982712079,5.182421227197347e-05
glaspie	0,1,5.7434954913560395e-05,0.00010364842454394693
glen	1,0,0.00011486990982712079,5.182421227197347e-05
glencore	2,0,0.00017230486474068118,5.182421227197347e-05
glenda	0,1,5.7434954913560395e-05,0.00010364842454394693
global	34,1,0.002010223421974614,0.00010364842454394693
globe	2,0,0.00017230486474068118,5.182421227197347e-05
glover	1,0,0.00011486990982712079,5.182421227197347e-05
glut	0,1,5.7434954913560395e-05,0.00010364842454394693
go	4,6,0.00028717477456780195,0.00036276948590381424
goage	0,1,5.7434954913560395e-05,0.00010364842454394693
goal	0,1,5.7434954913560395e-05,0.00010364842454394693
goatee	0,1,5.7434954913560395e-05,0.00010364842454394693
god	0,2,5.7434954913560395e-05,0.0001554726368159204
godly	0,1,5.7434954913560395e-05,0.00010364842454394693
goes	0,1,5.7434954913560395e-05,0.00010364842454394693
going	12,11,0.0007466544138762852,0.0006218905472636816
gold	0,13,5.7434954913560395e-05,0.0007255389718076285
golnaraghi	1,0,0.00011486990982712079,5.182421227197347e-05
gone	1,1,0.00011486990982712079,0.00010364842454394693
gonzalez	1,0,0.00011486990982712079,5.182421227197347e-05
good	10,13,0.0006317845040491643,0.0007255389718076285
goodbye	0,1,5.7434954913560395e-05,0.00010364842454394693
goodmorning	2,0,0.00017230486474068118,5.182421227197347e-05
goods	0,1,5.7434954913560395e-05,0.00010364842454394693
gosnell	1,0,0.00011486990982712079,5.182421227197347e-05
got	0,7,5.7434954913560395e-05,0.00041459369817578774
gov	1,0,0.00011486990982712079,5.182421227197347e-05
government	3,2,0.00022973981965424158,0.0001554726368159204
governor	4,0,0.00028717477456780195,5.182421227197347e-05
gpg	1,0,0.00011486990982712079,5.182421227197347e-05
gpt	0,1,5.7434954913560395e-05,0.00010364842454394693
gra	0,2,5.7434954913560395e-05,0.0001554726368159204
grabbing	0,1,5.7434954913560395e-05,0.00010364842454394693
grabs	0,1,5.7434954913560395e-05,0.00010364842454394693
gracie	2,0,0.00017230486474068118,5.182421227197347e-05
grade	0,2,5.7434954913560395e-05,0.0001554726368159204
grading	0,1,5.7434954913560395e-05,0.00010364842454394693
gradually	1,0,0.00011486990982712079,5.182421227197347e-05
grammar	0,1,5.7434954913560395e-05,0.00010364842454394693
grand	0,1,5.7434954913560395e-05,0.00010364842454394693
grandfathered	1,0,0.00011486990982712079,5.182421227197347e-05
grandma	0,1,5.7434954913560395e-05,0.00010364842454394693
grant	6,0,0.00040204468439492273,5.182421227197347e-05
granting	0,1,5.7434954913560395e-05,0.00010364842454394693
graphics	0,5,5.7434954913560395e-05,0.0003109452736318408
gratis	0,1,5.7434954913560395e-05,0.00010364842454394693
gravel	0,1,5.7434954913560395e-05,0.00010364842454394693
graves	2,0,0.00017230486474068118,5.182421227197347e-05
gray	2,0,0.00017230486474068118,5.182421227197347e-05
great	7,11,0.00045947963930848316,0.0006218905472636816
greatest	0,1,5.7434954913560395e-05,0.00010364842454394693
greatly	1,0,0.00011486990982712079,5.182421227197347e-05
greedily	0,1,5.7434954913560395e-05,0.00010364842454394693
greeted	1,0,0.00011486990982712079,5.182421227197347e-05
greetings	0,1,5.7434954913560395e-05,0.00010364842454394693
greg	3,0,0.00022973981965424158,5.182421227197347e-05
gregory	0,1,5.7434954913560395e-05,0.00010364842454394693
grief	0,1,5.7434954913560395e-05,0.00010364842454394693
grizzly	0,1,5.7434954913560395e-05,0.00010364842454394693
gross	3,0,0.00022973981965424158,5.182421227197347e-05
ground	0,1,5.7434954913560395e-05,0.00010364842454394693
group	18,1,0.0010912641433576474,0.00010364842454394693
groups	2,2,0.00017230486474068118,0.0001554726368159204
growing	0,1,5.7434954913560395e-05,0.00010364842454394693
growth	0,2,5.7434954913560395e-05,0.0001554726368159204
gs	1,0,0.00011486990982712079,5.182421227197347e-05
gssgeomatics	0,1,5.7434954913560395e-05,0.00010364842454394693
guarantee	0,5,5.7434954913560395e-05,0.0003109452736318408
guaranteed	0,3,5.7434954913560395e-05,0.00020729684908789387
guess	1,0,0.00011486990982712079,5.182421227197347e-05
guides	0,1,5.7434954913560395e-05,0.00010364842454394693
guinea	0,1,5.7434954913560395e-05,0.00010364842454394693
gullweig	0,1,5.7434954913560395e-05,0.00010364842454394693
gunners	0,1,5.7434954913560395e-05,0.00010364842454394693
guns	0,1,5.7434954913560395e-05,0.00010364842454394693
guru	0,1,5.7434954913560395e-05,0.00010364842454394693
guy	1,1,0.00011486990982712079,0.00010364842454394693
guys	3,0,0.00022973981965424158,5.182421227197347e-05
gwen	1,0,0.00011486990982712079,5.182421227197347e-05
gxol	0,1,5.7434954913560395e-05,0.00010364842454394693
gxxu	0,1,5.7434954913560395e-05,0.00010364842454394693
h	2,5,0.00017230486474068118,0.0003109452736318408
had	10,9,0.0006317845040491643,0.0005182421227197347
hair	0,1,5.7434954913560395e-05,0.00010364842454394693
hal	1,0,0.00011486990982712079,5.182421227197347e-05
half	1,1,0.00011486990982712079,0.00010364842454394693
hand	3,1,0.00022973981965424158,0.00010364842454394693
handled	1,1,0.00011486990982712079,0.00010364842454394693
hands	0,2,5.7434954913560395e-05,0.0001554726368159204
hang	0,1,5.7434954913560395e-05,0.00010364842454394693
hangover	0,1,5.7434954913560395e-05,0.00010364842454394693
hans	1,0,0.00011486990982712079,5.182421227197347e-05
happen	2,0,0.00017230486474068118,5.182421227197347e-05
happens	1,0,0.00011486990982712079,5.182421227197347e-05
happy	4,0,0.00028717477456780195,5.182421227197347e-05
harbour	1,0,0.00011486990982712079,5.182421227197347e-05
hard	4,6,0.00028717477456780195,0.00036276948590381424
hardly	0,2,5.7434954913560395e-05,0.0001554726368159204
hardware	0,1,5.7434954913560395e-05,0.00010364842454394693
harriman	0,1,5.7434954913560395e-05,0.00010364842454394693
harris	2,0,0.00017230486474068118,5.182421227197347e-05
harrison	2,0,0.00017230486474068118,5.182421227197347e-05
harry	1,0,0.00011486990982712079,5.182421227197347e-05
harvey	2,0,0.00017230486474068118,5.182421227197347e-05
has	25,24,0.0014933088277525703,0.0012956053067993366
hash	0,1,5.7434954913560395e-05,0.00010364842454394693
hassle	0,2,5.7434954913560395e-05,0.0001554726368159204
hate	0,4,5.7434954913560395e-05,0.00025912106135986734
have	61,75,0.0035609672046407444,0.003938640132669984
having	4,1,0.00028717477456780195,0.00010364842454394693
hc	2,0,0.00017230486474068118,5.182421227197347e-05
he	7,30,0.00045947963930848316,0.0016065505804311775
head	0,3,5.7434954913560395e-05,0.00020729684908789387
headache	0,1,5.7434954913560395e-05,0.00010364842454394693
headachesmerle	0,1,5.7434954913560395e-05,0.00010364842454394693
heading	0,1,5.7434954913560395e-05,0.00010364842454394693
headline	0,2,5.7434954913560395e-05,0.0001554726368159204
headlines	0,4,5.7434954913560395e-05,0.00025912106135986734
heal	1,0,0.00011486990982712079,5.182421227197347e-05
healing	0,1,5.7434954913560395e-05,0.00010364842454394693
health	0,2,5.7434954913560395e-05,0.0001554726368159204
hear	1,1,0.00011486990982712079,0.00010364842454394693
heard	0,2,5.7434954913560395e-05,0.0001554726368159204
hearers	0,1,5.7434954913560395e-05,0.00010364842454394693
heart	0,1,5.7434954913560395e-05,0.00010364842454394693
heartburnwestfield	0,1,5.7434954913560395e-05,0.00010364842454394693
heating	2,0,0.00017230486474068118,5.182421227197347e-05
held	5,0,0.00034460972948136237,5.182421227197347e-05
hello	3,3,0.00022973981965424158,0.00020729684908789387
help	4,11,0.00028717477456780195,0.0006218905472636816
helpdesk	1,1,0.00011486990982712079,0.00010364842454394693
helped	0,1,5.7434954913560395e-05,0.00010364842454394693
helpful	2,0,0.00017230486474068118,5.182421227197347e-05
helping	0,2,5.7434954913560395e-05,0.0001554726368159204
helpless	0,2,5.7434954913560395e-05,0.0001554726368159204
helps	0,1,5.7434954913560395e-05,0.00010364842454394693
hemingway	0,1,5.7434954913560395e-05,0.00010364842454394693
hemisphere	2,0,0.00017230486474068118,5.182421227197347e-05
hendricks	0,2,5.7434954913560395e-05,0.0001554726368159204
heno	0,1,5.7434954913560395e-05,0.00010364842454394693
her	7,2,0.00045947963930848316,0.0001554726368159204
herbalonline	0,1,5.7434954913560395e-05,0.00010364842454394693
herbs	1,0,0.00011486990982712079,5.182421227197347e-05
here	10,40,0.0006317845040491643,0.002124792703150912
herem	0,1,5.7434954913560395e-05,0.00010364842454394693
herewe	0,1,5.7434954913560395e-05,0.00010364842454394693
herod	1,0,0.00011486990982712079,5.182421227197347e-05
hesitate	0,3,5.7434954913560395e-05,0.00020729684908789387
hey	1,1,0.00011486990982712079,0.00010364842454394693
hgh	0,5,5.7434954913560395e-05,0.0003109452736318408
hi	1,0,0.00011486990982712079,5.182421227197347e-05
hidd	0,1,5.7434954913560395e-05,0.00010364842454394693
high	5,5,0.00034460972948136237,0.0003109452736318408
higher	2,2,0.00017230486474068118,0.0001554726368159204
highlands	0,2,5.7434954913560395e-05,0.0001554726368159204
highlight	2,1,0.00017230486474068118,0.00010364842454394693
highly	1,0,0.00011486990982712079,5.182421227197347e-05
highs	1,0,0.00011486990982712079,5.182421227197347e-05
hijacked	0,2,5.7434954913560395e-05,0.0001554726368159204
hike	1,0,0.00011486990982712079,5.182421227197347e-05
hikes	4,0,0.00028717477456780195,5.182421227197347e-05
him	3,2,0.00022973981965424158,0.0001554726368159204
himhe	0,1,5.7434954913560395e-05,0.00010364842454394693
himself	0,1,5.7434954913560395e-05,0.00010364842454394693
hindering	0,1,5.7434954913560395e-05,0.00010364842454394693
hinsch	2,0,0.00017230486474068118,5.182421227197347e-05
hint	0,1,5.7434954913560395e-05,0.00010364842454394693
hire	2,0,0.00017230486474068118,5.182421227197347e-05
his	8,22,0.0005169145942220436,0.0011919568822553897
historical	3,0,0.00022973981965424158,5.182421227197347e-05
history	0,2,5.7434954913560395e-05,0.0001554726368159204
hit	0,1,5.7434954913560395e-05,0.00010364842454394693
hje	0,1,5.7434954913560395e-05,0.00010364842454394693
hm	0,1,5.7434954913560395e-05,0.00010364842454394693
ho	3,0,0.00022973981965424158,5.182421227197347e-05
hoferc	1,0,0.00011486990982712079,5.182421227197347e-05
hoffman	2,0,0.00017230486474068118,5.182421227197347e-05
hold	0,3,5.7434954913560395e-05,0.00020729684908789387
holding	0,1,5.7434954913560395e-05,0.00010364842454394693
holiday	2,0,0.00017230486474068118,5.182421227197347e-05
holidays	2,0,0.00017230486474068118,5.182421227197347e-05
home	0,18,5.7434954913560395e-05,0.000984660033167496
homemakers	0,1,5.7434954913560395e-05,0.00010364842454394693
homes	0,2,5.7434954913560395e-05,0.0001554726368159204
homestead	0,1,5.7434954913560395e-05,0.00010364842454394693
honest	0,1,5.7434954913560395e-05,0.00010364842454394693
hood	0,1,5.7434954913560395e-05,0.00010364842454394693
hook	1,1,0.00011486990982712079,0.00010364842454394693
hope	3,2,0.00022973981965424158,0.0001554726368159204
hopefully	2,0,0.00017230486474068118,5.182421227197347e-05
hopes	1,0,0.00011486990982712079,5.182421227197347e-05
hopkins	0,1,5.7434954913560395e-05,0.00010364842454394693
horizons	0,1,5.7434954913560395e-05,0.00010364842454394693
hormone	0,2,5.7434954913560395e-05,0.0001554726368159204
horn	0,1,5.7434954913560395e-05,0.00010364842454394693
hornbuckle	1,0,0.00011486990982712079,5.182421227197347e-05
horror	0,1,5.7434954913560395e-05,0.00010364842454394693
host	0,1,5.7434954913560395e-05,0.00010364842454394693
hosted	1,0,0.00011486990982712079,5.182421227197347e-05
hot	0,2,5.7434954913560395e-05,0.0001554726368159204
hotmail	0,1,5.7434954913560395e-05,0.00010364842454394693
hottest	0,1,5.7434954913560395e-05,0.00010364842454394693
hou	203,0,0.01171673080236632,5.182421227197347e-05
hour	0,1,5.7434954913560395e-05,0.00010364842454394693
hourhelp	0,1,5.7434954913560395e-05,0.00010364842454394693
hours	17,9,0.0010338291884440872,0.0005182421227197347
house	1,0,0.00011486990982712079,5.182421227197347e-05
houston	10,0,0.0006317845040491643,5.182421227197347e-05
how	7,24,0.00045947963930848316,0.0012956053067993366
howard	14,0,0.0008615243237034059,5.182421227197347e-05
however	9,2,0.0005743495491356039,0.0001554726368159204
howl	0,1,5.7434954913560395e-05,0.00010364842454394693
hp	1,0,0.00011486990982712079,5.182421227197347e-05
hpl	10,0,0.0006317845040491643,5.182421227197347e-05
hplc	1,0,0.00011486990982712079,5.182421227197347e-05
hplr	1,0,0.00011486990982712079,5.182421227197347e-05
hr	14,0,0.0008615243237034059,5.182421227197347e-05
hrgovcic	5,0,0.00034460972948136237,5.182421227197347e-05
hrice	2,0,0.00017230486474068118,5.182421227197347e-05
hris	1,0,0.00011486990982712079,5.182421227197347e-05
ht	0,4,5.7434954913560395e-05,0.00025912106135986734
htm	1,0,0.00011486990982712079,5.182421227197347e-05
html	0,8,5.7434954913560395e-05,0.0004664179104477612
http	3,42,0.00022973981965424158,0.002228441127694859
huang	4,0,0.00028717477456780195,5.182421227197347e-05
hubs	3,0,0.00022973981965424158,5.182421227197347e-05
hulmeville	0,1,5.7434954913560395e-05,0.00010364842454394693
human	11,2,0.0006892194589627247,0.0001554726368159204
humble	0,1,5.7434954913560395e-05,0.00010364842454394693
humility	0,2,5.7434954913560395e-05,0.0001554726368159204
hundreds	0,1,5.7434954913560395e-05,0.00010364842454394693
hunger	0,1,5.7434954913560395e-05,0.00010364842454394693
hunt	0,1,5.7434954913560395e-05,0.00010364842454394693
hunter	0,2,5.7434954913560395e-05,0.0001554726368159204
hurdles	1,0,0.00011486990982712079,5.182421227197347e-05
hurrah	0,1,5.7434954913560395e-05,0.00010364842454394693
hurry	2,2,0.00017230486474068118,0.0001554726368159204
hurtling	0,1,5.7434954913560395e-05,0.00010364842454394693
husband	0,4,5.7434954913560395e-05,0.00025912106135986734
huse	1,0,0.00011486990982712079,5.182421227197347e-05
hyde	1,0,0.00011486990982712079,5.182421227197347e-05
hydro	2,0,0.00017230486474068118,5.182421227197347e-05
hype	0,1,5.7434954913560395e-05,0.00010364842454394693
hzriubp	0,1,5.7434954913560395e-05,0.00010364842454394693
i	113,106,0.006547584860145885,0.005545190713101161
iain	1,0,0.00011486990982712079,5.182421227197347e-05
ica	0,1,5.7434954913560395e-05,0.00010364842454394693
iccenergy	1,0,0.00011486990982712079,5.182421227197347e-05
icet	0,1,5.7434954913560395e-05,0.00010364842454394693
icon	0,1,5.7434954913560395e-05,0.00010364842454394693
id	10,3,0.0006317845040491643,0.00020729684908789387
idea	1,3,0.00011486990982712079,0.00020729684908789387
ideas	3,3,0.00022973981965424158,0.00020729684908789387
identified	0,1,5.7434954913560395e-05,0.00010364842454394693
identifies	0,1,5.7434954913560395e-05,0.00010364842454394693
identify	2,0,0.00017230486474068118,5.182421227197347e-05
idiot	0,1,5.7434954913560395e-05,0.00010364842454394693
idirect	0,1,5.7434954913560395e-05,0.00010364842454394693
ids	1,0,0.00011486990982712079,5.182421227197347e-05
ien	0,1,5.7434954913560395e-05,0.00010364842454394693
if	32,55,0.001895353512147493,0.002902155887230514
igh	0,1,5.7434954913560395e-05,0.00010364842454394693
ihf	0,1,5.7434954913560395e-05,0.00010364842454394693
ii	3,0,0.00022973981965424158,5.182421227197347e-05
illness	0,1,5.7434954913560395e-05,0.00010364842454394693
illustrate	0,2,5.7434954913560395e-05,0.0001554726368159204
illustration	0,1,5.7434954913560395e-05,0.00010364842454394693
illustrator	0,2,5.7434954913560395e-05,0.0001554726368159204
ilydiatt	1,0,0.00011486990982712079,5.182421227197347e-05
image	0,9,5.7434954913560395e-05,0.0005182421227197347
imagine	0,1,5.7434954913560395e-05,0.00010364842454394693
imitate	0,1,5.7434954913560395e-05,0.00010364842454394693
immediate	0,2,5.7434954913560395e-05,0.0001554726368159204
immediately	3,16,0.00022973981965424158,0.0008810116086235489
impact	3,0,0.00022973981965424158,5.182421227197347e-05
impacted	1,0,0.00011486990982712079,5.182421227197347e-05
imperial	2,0,0.00017230486474068118,5.182421227197347e-05
implement	1,0,0.00011486990982712079,5.182421227197347e-05
implementation	9,0,0.0005743495491356039,5.182421227197347e-05
implementing	1,0,0.00011486990982712079,5.182421227197347e-05
important	4,5,0.00028717477456780195,0.0003109452736318408
importantly	1,0,0.00011486990982712079,5.182421227197347e-05
impossible	0,1,5.7434954913560395e-05,0.00010364842454394693
impresses	0,1,5.7434954913560395e-05,0.00010364842454394693
impression	0,1,5.7434954913560395e-05,0.00010364842454394693
impressive	0,1,5.7434954913560395e-05,0.00010364842454394693
improve	0,1,5.7434954913560395e-05,0.00010364842454394693
improved	2,3,0.00017230486474068118,0.00020729684908789387
improving	0,1,5.7434954913560395e-05,0.00010364842454394693
impulse	0,1,5.7434954913560395e-05,0.00010364842454394693
in	160,157,0.009247027741083224,0.008188225538971807
iname	0,1,5.7434954913560395e-05,0.00010364842454394693
inappropriate	0,1,5.7434954913560395e-05,0.00010364842454394693
inbox	0,1,5.7434954913560395e-05,0.00010364842454394693
inc	9,1,0.0005743495491356039,0.00010364842454394693
incessantly	0,1,5.7434954913560395e-05,0.00010364842454394693
include	3,9,0.00022973981965424158,0.0005182421227197347
included	1,5,0.00011486990982712079,0.0003109452736318408
including	12,3,0.0007466544138762852,0.00020729684908789387
inclusive	0,1,5.7434954913560395e-05,0.00010364842454394693
income	0,2,5.7434954913560395e-05,0.0001554726368159204
incomeunlimited	0,1,5.7434954913560395e-05,0.00010364842454394693
incorporated	1,0,0.00011486990982712079,5.182421227197347e-05
incorrectly	1,0,0.00011486990982712079,5.182421227197347e-05
increase	3,4,0.00022973981965424158,0.00025912106135986734
increased	0,5,5.7434954913560395e-05,0.0003109452736318408
increases	2,0,0.00017230486474068118,5.182421227197347e-05
increasing	2,0,0.00017230486474068118,5.182421227197347e-05
increasingly	1,0,0.00011486990982712079,5.182421227197347e-05
incredibily	0,1,5.7434954913560395e-05,0.00010364842454394693
incurred	0,2,5.7434954913560395e-05,0.0001554726368159204
india	1,0,0.00011486990982712079,5.182421227197347e-05
indicated	1,0,0.00011486990982712079,5.182421227197347e-05
indication	1,0,0.00011486990982712079,5.182421227197347e-05
indicator	0,1,5.7434954913560395e-05,0.00010364842454394693
indices	1,0,0.00011486990982712079,5.182421227197347e-05
individual	2,2,0.00017230486474068118,0.0001554726368159204
individualized	2,0,0.00017230486474068118,5.182421227197347e-05
individuals	4,0,0.00028717477456780195,5.182421227197347e-05
industries	0,1,5.7434954913560395e-05,0.00010364842454394693
industry	1,5,0.00011486990982712079,0.0003109452736318408
inferior	0,1,5.7434954913560395e-05,0.00010364842454394693
influence	1,1,0.00011486990982712079,0.00010364842454394693
info	3,5,0.00022973981965424158,0.0003109452736318408
inform	1,0,0.00011486990982712079,5.182421227197347e-05
information	20,35,0.0012061340531847682,0.0018656716417910447
informative	0,1,5.7434954913560395e-05,0.00010364842454394693
informed	2,2,0.00017230486474068118,0.0001554726368159204
infrastructure	0,1,5.7434954913560395e-05,0.00010364842454394693
initial	4,0,0.00028717477456780195,5.182421227197347e-05
initializes	0,1,5.7434954913560395e-05,0.00010364842454394693
initially	2,0,0.00017230486474068118,5.182421227197347e-05
initiative	2,0,0.00017230486474068118,5.182421227197347e-05
inject	0,1,5.7434954913560395e-05,0.00010364842454394693
inlcuding	1,0,0.00011486990982712079,5.182421227197347e-05
inlet	4,0,0.00028717477456780195,5.182421227197347e-05
innovation	4,0,0.00028717477456780195,5.182421227197347e-05
innovative	2,0,0.00017230486474068118,5.182421227197347e-05
innovatus	1,0,0.00011486990982712079,5.182421227197347e-05
input	5,1,0.00034460972948136237,0.00010364842454394693
inputs	1,0,0.00011486990982712079,5.182421227197347e-05
insane	0,1,5.7434954913560395e-05,0.00010364842454394693
inseminate	0,1,5.7434954913560395e-05,0.00010364842454394693
inside	0,2,5.7434954913560395e-05,0.0001554726368159204
insider	0,1,5.7434954913560395e-05,0.00010364842454394693
insomnia	0,1,5.7434954913560395e-05,0.00010364842454394693
inspection	0,1,5.7434954913560395e-05,0.00010364842454394693
instantly	0,2,5.7434954913560395e-05,0.0001554726368159204
instead	0,3,5.7434954913560395e-05,0.00020729684908789387
institutions	0,1,5.7434954913560395e-05,0.00010364842454394693
instruct	0,1,5.7434954913560395e-05,0.00010364842454394693
instructed	0,2,5.7434954913560395e-05,0.0001554726368159204
instructions	0,2,5.7434954913560395e-05,0.0001554726368159204
instructs	0,1,5.7434954913560395e-05,0.00010364842454394693
instrument	0,1,5.7434954913560395e-05,0.00010364842454394693
instruments	0,1,5.7434954913560395e-05,0.00010364842454394693
insufficient	0,1,5.7434954913560395e-05,0.00010364842454394693
insults	0,1,5.7434954913560395e-05,0.00010364842454394693
insurance	0,5,5.7434954913560395e-05,0.0003109452736318408
insure	5,0,0.00034460972948136237,5.182421227197347e-05
integrated	1,1,0.00011486990982712079,0.00010364842454394693
intelligence	0,1,5.7434954913560395e-05,0.00010364842454394693
intelt	0,1,5.7434954913560395e-05,0.00010364842454394693
intend	2,0,0.00017230486474068118,5.182421227197347e-05
intended	1,0,0.00011486990982712079,5.182421227197347e-05
intends	1,0,0.00011486990982712079,5.182421227197347e-05
intense	1,0,0.00011486990982712079,5.182421227197347e-05
intercreditor	1,0,0.00011486990982712079,5.182421227197347e-05
interest	2,7,0.00017230486474068118,0.00041459369817578774
interested	1,7,0.00011486990982712079,0.00041459369817578774
interesting	0,1,5.7434954913560395e-05,0.00010364842454394693
interests	0,5,5.7434954913560395e-05,0.0003109452736318408
interfering	0,1,5.7434954913560395e-05,0.00010364842454394693
internal	6,1,0.00040204468439492273,0.00010364842454394693
internally	2,0,0.00017230486474068118,5.182421227197347e-05
international	1,2,0.00011486990982712079,0.0001554726368159204
interne	0,1,5.7434954913560395e-05,0.00010364842454394693
internet	0,12,5.7434954913560395e-05,0.000673714759535655
interrupted	0,1,5.7434954913560395e-05,0.00010364842454394693
interstate	1,0,0.00011486990982712079,5.182421227197347e-05
intervened	0,2,5.7434954913560395e-05,0.0001554726368159204
intl	2,0,0.00017230486474068118,5.182421227197347e-05
into	10,21,0.0006317845040491643,0.0011401326699834163
intra	1,0,0.00011486990982712079,5.182421227197347e-05
intranet	3,0,0.00022973981965424158,5.182421227197347e-05
introduced	3,0,0.00022973981965424158,5.182421227197347e-05
introducing	0,1,5.7434954913560395e-05,0.00010364842454394693
invest	0,2,5.7434954913560395e-05,0.0001554726368159204
investment	4,6,0.00028717477456780195,0.00036276948590381424
investor	1,0,0.00011486990982712079,5.182421227197347e-05
investors	0,1,5.7434954913560395e-05,0.00010364842454394693
invite	1,1,0.00011486990982712079,0.00010364842454394693
invoices	1,0,0.00011486990982712079,5.182421227197347e-05
involuntary	3,0,0.00022973981965424158,5.182421227197347e-05
involved	2,4,0.00017230486474068118,0.00025912106135986734
involving	2,0,0.00017230486474068118,5.182421227197347e-05
invovled	2,0,0.00017230486474068118,5.182421227197347e-05
